"Deep Learning Agent (50)","Deep Learning Agent (136)"
"-27.0","869.0"
"-27.0","868.0"
"-27.0","867.0"
"-27.0","866.0"
"-28.0","865.0"
"-29.0","864.0"
"-30.0","863.0"
"-31.0","863.0"
"-32.0","863.0"
"-33.0","863.0"
"-34.0","863.0"
"-35.0","863.0"
"-36.0","863.0"
"-37.0","863.0"
"-38.0","863.0"
"-39.0","863.0"
"-40.0","863.0"
"-41.0","863.0"
"-42.0","863.0"
"-43.0","863.0"
"-44.0","863.0"
"-45.0","863.0"
"-46.0","863.0"
"-47.0","863.0"
"-48.0","863.0"
"-49.0","863.0"
"-50.0","863.0"
"-51.0","863.0"
"-52.0","863.0"
"-53.0","863.0"
"-54.0","863.0"
"-55.0","863.0"
"-56.0","863.0"
"-57.0","863.0"
"-58.0","862.0"
"-59.0","861.0"
"-60.0","860.0"
"-61.0","859.0"
"-62.0","858.0"
"-63.0","858.0"
"-64.0","858.0"
"-65.0","858.0"
"-66.0","857.0"
"-67.0","856.0"
"-68.0","855.0"
"-69.0","955.0"
"-70.0","955.0"
"-71.0","955.0"
"-72.0","954.0"
"-73.0","953.0"
"-74.0","952.0"
"-74.0","951.0"
"-74.0","950.0"
"-74.0","949.0"
"-74.0","1049.0"
"-74.0","1149.0"
"-74.0","1148.0"
"-74.0","1147.0"
"-74.0","1247.0"
"-74.0","1246.0"
"-74.0","1245.0"
"-74.0","1244.0"
"-74.0","1243.0"
"-74.0","1242.0"
"-74.0","1241.0"
"-74.0","1240.0"
"-74.0","1239.0"
"-74.0","1238.0"
"-74.0","1237.0"
"-74.0","1236.0"
"-74.0","1235.0"
"-74.0","1234.0"
"-74.0","1234.0"
"-74.0","1233.0"
"-74.0","1232.0"
"-74.0","1231.0"
"-74.0","1230.0"
"-74.0","1229.0"
"-74.0","1228.0"
"-74.0","1228.0"
"-74.0","1228.0"
"-74.0","1227.0"
"-74.0","1226.0"
"-74.0","1226.0"
"-74.0","1225.0"
"-74.0","1224.0"
"-74.0","1223.0"
"-74.0","1222.0"
"-74.0","1221.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1220.0"
"-74.0","1219.0"
"-74.0","1218.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1217.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1216.0"
"-74.0","1215.0"
"-74.0","1214.0"
"-74.0","1213.0"
"-74.0","1212.0"
"-74.0","1211.0"
"-74.0","1210.0"
"-74.0","1210.0"
"-74.0","1209.0"
"-74.0","1209.0"
"-74.0","1208.0"
"-74.0","1207.0"
"-74.0","1206.0"
"-74.0","1205.0"
"-74.0","1204.0"
"-74.0","1203.0"
"-74.0","1202.0"
"-74.0","1201.0"
"-74.0","1200.0"
"-74.0","1199.0"
"-74.0","1198.0"
"-74.0","1197.0"
"-74.0","1196.0"
"-74.0","1195.0"
"-74.0","1194.0"
"-74.0","1193.0"
"-74.0","1192.0"
"-74.0","1191.0"
"-74.0","1190.0"
"-74.0","1189.0"
"-74.0","1188.0"
"-74.0","1187.0"
"-74.0","1186.0"
"-74.0","1185.0"
"-74.0","1184.0"
"-74.0","1183.0"
"-74.0","1182.0"
"-74.0","1181.0"
"-74.0","1180.0"
"-74.0","1179.0"
"-74.0","1178.0"
"-74.0","1177.0"
"-74.0","1176.0"
"-74.0","1175.0"
"-74.0","1174.0"
"-74.0","1173.0"
"-74.0","1172.0"
"-74.0","1171.0"
"-74.0","1170.0"
"-75.0","1169.0"
"-76.0","1168.0"
"-77.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1167.0"
"-78.0","1166.0"
"-78.0","1166.0"
"-78.0","1166.0"
"-78.0","1165.0"
"-78.0","1164.0"
"-78.0","1163.0"
"-78.0","1162.0"
"-78.0","1161.0"
"-79.0","1160.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1159.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1259.0"
"-80.0","1258.0"
"-80.0","1257.0"
"-80.0","1256.0"
"-80.0","1255.0"
"-80.0","1254.0"
"-80.0","1253.0"
"-80.0","1252.0"
"-80.0","1251.0"
"-80.0","1250.0"
"-80.0","1249.0"
"-80.0","1248.0"
"-80.0","1247.0"
"-80.0","1246.0"
"-80.0","1245.0"
"-80.0","1244.0"
"-80.0","1243.0"
"-80.0","1242.0"
"-80.0","1241.0"
"-80.0","1240.0"
"-80.0","1239.0"
"-80.0","1238.0"
"-80.0","1237.0"
"-80.0","1236.0"
"-80.0","1235.0"
"-80.0","1234.0"
"-80.0","1233.0"
"-80.0","1232.0"
"-80.0","1232.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-80.0","1231.0"
"-81.0","1231.0"
"-82.0","1231.0"
"-83.0","1231.0"
"-84.0","1230.0"
"-85.0","1229.0"
"-86.0","1228.0"
"-87.0","1227.0"
"-88.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1227.0"
"-89.0","1226.0"
"-89.0","1225.0"
"-89.0","1225.0"
"-89.0","1224.0"
"-89.0","1223.0"
"-89.0","1223.0"
"-89.0","1223.0"
"-89.0","1222.0"
"-90.0","1221.0"
"-91.0","1221.0"
"-92.0","1221.0"
"-93.0","1221.0"
"-94.0","1221.0"
"-95.0","1221.0"
"-96.0","1221.0"
"-97.0","1221.0"
"-98.0","1221.0"
"-99.0","1221.0"
"-100.0","1221.0"
"-101.0","1221.0"
"-102.0","1221.0"
"-103.0","1221.0"
"-104.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-105.0","1221.0"
"-106.0","1221.0"
"-107.0","1221.0"
"-107.0","1221.0"
"-108.0","1221.0"
"-109.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-110.0","1221.0"
"-111.0","1221.0"
"-112.0","1221.0"
"-113.0","1221.0"
"-114.0","1221.0"
"-115.0","1221.0"
"-116.0","1221.0"
"-117.0","1221.0"
"-118.0","1221.0"
"-119.0","1221.0"
"-120.0","1221.0"
"-121.0","1221.0"
"-122.0","1221.0"
"-123.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-124.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1221.0"
"-125.0","1321.0"
"-126.0","1321.0"
"-127.0","1321.0"
"-128.0","1321.0"
"-129.0","1321.0"
"-130.0","1321.0"
"-131.0","1321.0"
"-132.0","1321.0"
"-133.0","1321.0"
"-134.0","1321.0"
"-135.0","1321.0"
"-136.0","1321.0"
"-137.0","1321.0"
"-138.0","1321.0"
"-139.0","1321.0"
"-140.0","1321.0"
"-141.0","1321.0"
"-142.0","1321.0"
"-143.0","1321.0"
"-144.0","1321.0"
"-145.0","1321.0"
"-146.0","1321.0"
"-147.0","1421.0"
"-148.0","1420.0"
"-149.0","1419.0"
"-150.0","1419.0"
"-151.0","1419.0"
"-151.0","1419.0"
"-152.0","1419.0"
"-153.0","1419.0"
"-154.0","1519.0"
"-155.0","1519.0"
"-156.0","1519.0"
"-157.0","1619.0"
"-158.0","1619.0"
"-158.0","1719.0"
"-158.0","1718.0"
"-158.0","1717.0"
"-158.0","1716.0"
"-158.0","1816.0"
"-158.0","1815.0"
"-158.0","1815.0"
"-158.0","1814.0"
"-158.0","1813.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1812.0"
"-158.0","1811.0"
"-158.0","1810.0"
"-158.0","1809.0"
"-158.0","1808.0"
"-158.0","1807.0"
"-158.0","1806.0"
"-158.0","1805.0"
"-158.0","1804.0"
"-158.0","1803.0"
"-158.0","1802.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1801.0"
"-158.0","1800.0"
"-158.0","1800.0"
"-158.0","1799.0"
"-158.0","1798.0"
"-158.0","1797.0"
"-158.0","1796.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-158.0","1795.0"
"-159.0","1795.0"
"-160.0","1795.0"
"-161.0","1795.0"
"-162.0","1795.0"
"-163.0","1795.0"
"-164.0","1795.0"
"-165.0","1795.0"
"-166.0","1795.0"
"-167.0","1795.0"
"-168.0","1795.0"
"-169.0","1795.0"
"-170.0","1795.0"
"-171.0","1795.0"
"-172.0","1795.0"
"-173.0","1795.0"
"-174.0","1795.0"
"-175.0","1795.0"
"-176.0","1795.0"
"-177.0","1795.0"
"-178.0","1795.0"
"-179.0","1795.0"
"-180.0","1795.0"
"-181.0","1795.0"
"-182.0","1795.0"
"-183.0","1795.0"
"-184.0","1795.0"
"-185.0","1795.0"
"-186.0","1795.0"
"-187.0","1795.0"
"-188.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-189.0","1795.0"
"-190.0","1795.0"
"-190.0","1795.0"
"-190.0","1795.0"
"-191.0","1795.0"
"-192.0","1795.0"
"-193.0","1795.0"
"-194.0","1795.0"
"-195.0","1795.0"
"-196.0","1795.0"
"-197.0","1795.0"
"-198.0","1795.0"
"-199.0","1795.0"
"-200.0","1795.0"
"-201.0","1795.0"
"-202.0","1795.0"
"-203.0","1795.0"
"-204.0","1795.0"
"-205.0","1795.0"
"-206.0","1795.0"
"-206.0","1795.0"
"-206.0","1795.0"
"-206.0","1795.0"
"-207.0","1795.0"
"-208.0","1795.0"
"-209.0","1795.0"
"-210.0","1795.0"
"-211.0","1795.0"
"-212.0","1795.0"
"-213.0","1795.0"
"-214.0","1795.0"
"-215.0","1795.0"
"-216.0","1795.0"
"-217.0","1795.0"
"-218.0","1795.0"
"-219.0","1795.0"
"-220.0","1795.0"
"-221.0","1795.0"
"-222.0","1795.0"
"-223.0","1795.0"
"-224.0","1795.0"
"-225.0","1795.0"
"-226.0","1795.0"
"-227.0","1795.0"
"-228.0","1795.0"
"-229.0","1795.0"
"-230.0","1795.0"
"-231.0","1795.0"
"-232.0","1795.0"
"-233.0","1795.0"
"-234.0","1795.0"
"-235.0","1795.0"
"-236.0","1795.0"
"-237.0","1795.0"
"-238.0","1795.0"
"-239.0","1795.0"
"-240.0","1795.0"
"-241.0","1795.0"
"-242.0","1795.0"
"-243.0","1795.0"
"-244.0","1795.0"
"-245.0","1795.0"
"-246.0","1795.0"
"-247.0","1795.0"
"-248.0","1795.0"
"-249.0","1795.0"
"-250.0","1795.0"
"-251.0","1795.0"
"-251.0","1795.0"
"-251.0","1795.0"
"-252.0","1795.0"
"-253.0","1795.0"
"-254.0","1795.0"
"-255.0","1795.0"
"-256.0","1795.0"
"-257.0","1795.0"
"-258.0","1795.0"
"-259.0","1795.0"
"-260.0","1795.0"
"-261.0","1795.0"
"-262.0","1795.0"
"-263.0","1795.0"
"-264.0","1795.0"
"-265.0","1795.0"
"-266.0","1795.0"
"-267.0","1795.0"
"-268.0","1795.0"
"-269.0","1795.0"
"-270.0","1795.0"
"-271.0","1795.0"
"-272.0","1795.0"
"-273.0","1795.0"
"-274.0","1795.0"
"-275.0","1795.0"
"-276.0","1795.0"
"-277.0","1795.0"
"-278.0","1795.0"
"-279.0","1795.0"
"-280.0","1795.0"
"-281.0","1795.0"
"-282.0","1795.0"
"-282.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1795.0"
"-283.0","1794.0"
"-283.0","1793.0"
"-283.0","1792.0"
"-283.0","1791.0"
"-283.0","1790.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1789.0"
"-283.0","1788.0"
"-283.0","1787.0"
"-283.0","1786.0"
"-283.0","1786.0"
"-283.0","1786.0"
"-283.0","1785.0"
"-283.0","1784.0"
"-283.0","1783.0"
"-283.0","1782.0"
"-283.0","1781.0"
"-283.0","1781.0"
"-283.0","1781.0"
"-283.0","1781.0"
"-283.0","1780.0"
"-283.0","1779.0"
"-283.0","1778.0"
"-283.0","1777.0"
"-283.0","1777.0"
"-283.0","1777.0"
"-283.0","1776.0"
"-283.0","1775.0"
"-283.0","1774.0"
"-283.0","1774.0"
"-283.0","1773.0"
"-283.0","1772.0"
"-283.0","1771.0"
"-283.0","1770.0"
"-283.0","1769.0"
"-283.0","1768.0"
"-283.0","1767.0"
"-283.0","1766.0"
"-283.0","1765.0"
"-283.0","1764.0"
"-283.0","1763.0"
"-283.0","1762.0"
"-283.0","1761.0"
"-283.0","1760.0"
"-283.0","1759.0"
"-283.0","1758.0"
"-283.0","1757.0"
"-283.0","1756.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1755.0"
"-283.0","1754.0"
"-283.0","1753.0"
"-283.0","1752.0"
"-283.0","1751.0"
"-283.0","1750.0"
"-283.0","1750.0"
"-283.0","1750.0"
"-283.0","1749.0"
"-283.0","1748.0"
"-283.0","1747.0"
"-283.0","1746.0"
"-283.0","1745.0"
"-283.0","1744.0"
"-283.0","1743.0"
"-283.0","1742.0"
"-283.0","1741.0"
"-283.0","1740.0"
"-283.0","1739.0"
"-283.0","1738.0"
"-283.0","1737.0"
"-283.0","1736.0"
"-283.0","1735.0"
"-283.0","1734.0"
"-283.0","1733.0"
"-283.0","1732.0"
"-283.0","1731.0"
"-283.0","1730.0"
"-283.0","1729.0"
"-283.0","1728.0"
"-283.0","1727.0"
"-283.0","1726.0"
"-283.0","1725.0"
"-283.0","1724.0"
"-283.0","1723.0"
"-283.0","1823.0"
"-283.0","1822.0"
"-283.0","1821.0"
"-283.0","1921.0"
"-283.0","1920.0"
"-283.0","1919.0"
"-283.0","1918.0"
"-283.0","1917.0"
"-283.0","1916.0"
"-283.0","1915.0"
"-283.0","1914.0"
"-283.0","1914.0"
"-283.0","1914.0"
"-283.0","1914.0"
"-283.0","1914.0"
"-283.0","1913.0"
"-283.0","1912.0"
"-283.0","1911.0"
"-283.0","1910.0"
"-283.0","1909.0"
"-283.0","2009.0"
"-283.0","2008.0"
"-283.0","2007.0"
"-283.0","2107.0"
"-283.0","2107.0"
"-284.0","2107.0"
"-285.0","2107.0"
"-286.0","2106.0"
"-287.0","2105.0"
"-288.0","2105.0"
"-289.0","2105.0"
"-290.0","2105.0"
"-291.0","2105.0"
"-292.0","2105.0"
"-293.0","2105.0"
"-294.0","2105.0"
"-295.0","2105.0"
"-296.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-297.0","2105.0"
"-298.0","2105.0"
"-299.0","2105.0"
"-300.0","2105.0"
"-301.0","2105.0"
"-302.0","2105.0"
"-302.0","2105.0"
"-302.0","2105.0"
"-302.0","2105.0"
"-303.0","2105.0"
"-304.0","2105.0"
"-305.0","2105.0"
"-306.0","2105.0"
"-307.0","2105.0"
"-308.0","2105.0"
"-309.0","2105.0"
"-310.0","2105.0"
"-311.0","2105.0"
"-312.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-313.0","2105.0"
"-314.0","2105.0"
"-315.0","2105.0"
"-316.0","2105.0"
"-317.0","2105.0"
"-318.0","2105.0"
"-319.0","2105.0"
"-320.0","2105.0"
"-321.0","2105.0"
"-321.0","2105.0"
"-321.0","2105.0"
"-321.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-322.0","2105.0"
"-323.0","2105.0"
"-324.0","2105.0"
"-325.0","2105.0"
"-326.0","2105.0"
"-326.0","2105.0"
"-326.0","2105.0"
"-326.0","2105.0"
"-326.0","2105.0"
"-327.0","2105.0"
"-328.0","2105.0"
"-329.0","2105.0"
"-330.0","2105.0"
"-331.0","2105.0"
"-332.0","2105.0"
"-333.0","2105.0"
"-334.0","2105.0"
"-335.0","2105.0"
"-336.0","2105.0"
"-337.0","2105.0"
"-338.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-339.0","2105.0"
"-340.0","2105.0"
"-341.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
"-342.0","2105.0"
