"Deep Learning Agent (0)","Deep Learning Agent (136)"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","77.0"
"0.0","76.0"
"0.0","75.0"
"0.0","74.0"
"0.0","73.0"
"0.0","72.0"
"0.0","71.0"
"0.0","70.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"0.0","69.0"
"-1.0","69.0"
"-2.0","69.0"
"-3.0","69.0"
"-4.0","69.0"
"-5.0","69.0"
"-6.0","69.0"
"-7.0","69.0"
"-8.0","69.0"
"-9.0","69.0"
"-10.0","69.0"
"-11.0","69.0"
"-12.0","69.0"
"-13.0","68.0"
"-14.0","67.0"
"-14.0","66.0"
"-14.0","65.0"
"-14.0","64.0"
"-14.0","63.0"
"-14.0","62.0"
"-14.0","61.0"
"-14.0","60.0"
"-14.0","59.0"
"-14.0","58.0"
"-14.0","57.0"
"-14.0","56.0"
"-14.0","55.0"
"-14.0","54.0"
"-14.0","53.0"
"-14.0","52.0"
"-14.0","51.0"
"-14.0","50.0"
"-14.0","49.0"
"-14.0","48.0"
"-14.0","47.0"
"-14.0","46.0"
"-14.0","45.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-14.0","44.0"
"-15.0","44.0"
"-16.0","44.0"
"-17.0","44.0"
"-18.0","44.0"
"-19.0","44.0"
"-20.0","44.0"
"-21.0","44.0"
"-22.0","44.0"
"-23.0","44.0"
"-24.0","44.0"
"-25.0","44.0"
"-26.0","44.0"
"-26.0","44.0"
"-26.0","44.0"
"-27.0","44.0"
"-27.0","44.0"
"-28.0","44.0"
"-29.0","44.0"
"-30.0","44.0"
"-31.0","44.0"
"-32.0","44.0"
"-33.0","44.0"
"-34.0","44.0"
"-35.0","44.0"
"-36.0","44.0"
"-37.0","44.0"
"-38.0","44.0"
"-39.0","44.0"
"-40.0","44.0"
"-41.0","44.0"
"-42.0","44.0"
"-43.0","44.0"
"-44.0","44.0"
"-45.0","44.0"
"-46.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-47.0","44.0"
"-48.0","44.0"
"-49.0","44.0"
"-50.0","44.0"
"-51.0","44.0"
"-52.0","44.0"
"-53.0","44.0"
"-54.0","44.0"
"-55.0","44.0"
"-56.0","44.0"
"-57.0","44.0"
"-58.0","44.0"
"-59.0","44.0"
"-60.0","44.0"
"-61.0","44.0"
"-62.0","44.0"
"-63.0","44.0"
"-64.0","44.0"
"-65.0","44.0"
"-66.0","44.0"
"-67.0","44.0"
"-68.0","44.0"
"-69.0","44.0"
"-70.0","44.0"
"-71.0","44.0"
"-72.0","44.0"
"-73.0","44.0"
"-74.0","44.0"
"-75.0","44.0"
"-76.0","44.0"
"-77.0","44.0"
"-78.0","44.0"
"-79.0","44.0"
"-80.0","44.0"
"-81.0","44.0"
"-82.0","44.0"
"-83.0","44.0"
"-84.0","44.0"
"-85.0","44.0"
"-86.0","44.0"
"-87.0","44.0"
"-88.0","44.0"
"-89.0","44.0"
"-90.0","44.0"
"-91.0","44.0"
"-92.0","44.0"
"-93.0","44.0"
"-94.0","44.0"
"-95.0","44.0"
"-96.0","44.0"
"-97.0","44.0"
"-98.0","44.0"
"-99.0","44.0"
"-100.0","44.0"
"-101.0","44.0"
"-102.0","44.0"
"-103.0","44.0"
"-104.0","44.0"
"-105.0","43.0"
"-106.0","42.0"
"-107.0","41.0"
"-108.0","41.0"
"-109.0","40.0"
"-110.0","39.0"
"-111.0","38.0"
"-112.0","37.0"
"-113.0","36.0"
"-114.0","35.0"
"-115.0","34.0"
"-116.0","33.0"
"-117.0","32.0"
"-118.0","31.0"
"-119.0","30.0"
"-120.0","30.0"
"-121.0","30.0"
"-122.0","29.0"
"-123.0","28.0"
"-124.0","27.0"
"-125.0","26.0"
"-126.0","25.0"
"-127.0","24.0"
"-128.0","23.0"
"-129.0","22.0"
"-130.0","21.0"
"-131.0","20.0"
"-132.0","19.0"
"-133.0","19.0"
"-134.0","19.0"
"-135.0","19.0"
"-136.0","19.0"
"-137.0","19.0"
"-138.0","19.0"
"-139.0","19.0"
"-140.0","19.0"
"-141.0","19.0"
"-142.0","19.0"
"-143.0","19.0"
"-144.0","19.0"
"-145.0","18.0"
"-146.0","17.0"
"-147.0","17.0"
"-148.0","17.0"
"-149.0","16.0"
"-150.0","16.0"
"-151.0","16.0"
"-152.0","16.0"
"-153.0","16.0"
"-154.0","16.0"
"-155.0","16.0"
"-156.0","16.0"
"-157.0","16.0"
"-158.0","16.0"
"-159.0","16.0"
"-160.0","16.0"
"-161.0","16.0"
"-162.0","16.0"
"-163.0","16.0"
"-164.0","15.0"
"-165.0","14.0"
"-166.0","14.0"
"-167.0","13.0"
"-168.0","12.0"
"-169.0","11.0"
"-170.0","10.0"
"-171.0","9.0"
"-172.0","8.0"
"-173.0","7.0"
"-174.0","7.0"
"-175.0","7.0"
"-176.0","7.0"
"-177.0","7.0"
"-178.0","7.0"
"-179.0","7.0"
"-180.0","7.0"
"-181.0","7.0"
"-182.0","7.0"
"-183.0","7.0"
"-184.0","7.0"
"-185.0","7.0"
"-186.0","7.0"
"-187.0","7.0"
"-188.0","7.0"
"-189.0","7.0"
"-190.0","7.0"
"-191.0","7.0"
"-192.0","7.0"
"-193.0","7.0"
"-194.0","7.0"
"-195.0","7.0"
"-196.0","7.0"
"-197.0","7.0"
"-198.0","7.0"
"-199.0","7.0"
"-200.0","7.0"
"-201.0","7.0"
"-202.0","7.0"
"-203.0","7.0"
"-204.0","7.0"
"-205.0","6.0"
"-206.0","5.0"
"-207.0","4.0"
"-208.0","3.0"
"-209.0","2.0"
"-210.0","1.0"
"-211.0","0.0"
"-212.0","-1.0"
"-213.0","99.0"
"-214.0","99.0"
"-215.0","99.0"
"-216.0","99.0"
"-217.0","99.0"
"-218.0","99.0"
"-219.0","99.0"
"-220.0","99.0"
"-221.0","99.0"
"-222.0","99.0"
"-223.0","99.0"
"-224.0","99.0"
"-225.0","99.0"
"-226.0","99.0"
"-227.0","99.0"
"-228.0","99.0"
"-229.0","99.0"
"-230.0","99.0"
"-231.0","99.0"
"-232.0","99.0"
"-233.0","99.0"
"-234.0","98.0"
"-235.0","97.0"
"-236.0","96.0"
"-237.0","95.0"
"-238.0","94.0"
"-239.0","94.0"
"-240.0","94.0"
"-241.0","94.0"
"-242.0","94.0"
"-243.0","94.0"
"-244.0","94.0"
"-245.0","94.0"
"-246.0","94.0"
"-247.0","93.0"
"-248.0","93.0"
"-249.0","93.0"
"-250.0","92.0"
"-251.0","92.0"
"-252.0","92.0"
"-253.0","92.0"
"-254.0","92.0"
"-255.0","92.0"
"-256.0","92.0"
"-257.0","92.0"
"-258.0","92.0"
"-259.0","92.0"
"-260.0","92.0"
"-261.0","92.0"
"-262.0","92.0"
"-263.0","92.0"
"-264.0","92.0"
"-265.0","92.0"
"-266.0","91.0"
"-267.0","91.0"
"-268.0","91.0"
"-269.0","90.0"
"-270.0","89.0"
"-271.0","88.0"
"-272.0","188.0"
"-273.0","188.0"
"-274.0","188.0"
"-275.0","188.0"
"-276.0","188.0"
"-277.0","188.0"
"-278.0","288.0"
"-279.0","288.0"
"-280.0","288.0"
"-281.0","288.0"
"-282.0","288.0"
"-283.0","288.0"
"-284.0","288.0"
"-285.0","288.0"
"-286.0","288.0"
"-287.0","288.0"
"-288.0","287.0"
"-289.0","286.0"
"-290.0","285.0"
"-291.0","284.0"
"-292.0","384.0"
"-293.0","383.0"
"-294.0","382.0"
"-295.0","382.0"
"-296.0","382.0"
"-297.0","382.0"
"-298.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","382.0"
"-299.0","381.0"
"-299.0","381.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","481.0"
"-299.0","581.0"
"-299.0","581.0"
"-299.0","581.0"
"-299.0","581.0"
"-299.0","580.0"
"-299.0","579.0"
"-299.0","578.0"
"-299.0","577.0"
"-299.0","576.0"
"-299.0","575.0"
"-299.0","574.0"
"-299.0","573.0"
"-299.0","673.0"
"-299.0","773.0"
"-299.0","772.0"
"-299.0","771.0"
"-299.0","770.0"
"-299.0","769.0"
"-299.0","768.0"
"-299.0","767.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","766.0"
"-299.0","765.0"
"-299.0","764.0"
"-299.0","763.0"
"-299.0","762.0"
"-299.0","761.0"
"-299.0","760.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","759.0"
"-299.0","758.0"
"-299.0","757.0"
"-299.0","756.0"
"-299.0","755.0"
"-299.0","754.0"
"-299.0","753.0"
"-299.0","752.0"
"-299.0","751.0"
"-299.0","750.0"
"-299.0","749.0"
"-299.0","748.0"
"-299.0","747.0"
"-299.0","746.0"
"-299.0","745.0"
"-299.0","744.0"
"-299.0","743.0"
"-299.0","742.0"
"-299.0","741.0"
"-299.0","740.0"
"-299.0","739.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-299.0","738.0"
"-300.0","738.0"
"-301.0","738.0"
"-302.0","738.0"
"-303.0","738.0"
"-304.0","738.0"
"-204.0","738.0"
"-205.0","738.0"
"-206.0","738.0"
"-207.0","738.0"
"-208.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","738.0"
"-209.0","737.0"
"-209.0","736.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-209.0","735.0"
"-210.0","735.0"
"-210.0","735.0"
"-210.0","735.0"
"-211.0","735.0"
"-212.0","735.0"
"-213.0","735.0"
"-214.0","735.0"
"-215.0","735.0"
"-216.0","735.0"
"-217.0","735.0"
"-218.0","735.0"
"-219.0","735.0"
"-220.0","735.0"
"-221.0","735.0"
"-222.0","735.0"
"-223.0","735.0"
"-224.0","735.0"
"-225.0","735.0"
"-226.0","735.0"
"-227.0","735.0"
"-228.0","735.0"
"-229.0","735.0"
"-230.0","735.0"
"-231.0","735.0"
"-232.0","735.0"
"-233.0","735.0"
"-234.0","735.0"
"-235.0","735.0"
"-236.0","735.0"
"-237.0","735.0"
"-238.0","735.0"
"-239.0","735.0"
"-240.0","735.0"
"-241.0","735.0"
"-242.0","735.0"
"-243.0","735.0"
"-244.0","735.0"
"-245.0","735.0"
"-246.0","735.0"
"-247.0","735.0"
"-248.0","735.0"
"-249.0","735.0"
"-250.0","735.0"
"-251.0","735.0"
"-252.0","735.0"
"-253.0","735.0"
"-254.0","735.0"
"-255.0","735.0"
"-256.0","735.0"
"-257.0","734.0"
"-258.0","733.0"
"-259.0","732.0"
"-260.0","731.0"
"-261.0","730.0"
"-262.0","729.0"
"-263.0","728.0"
"-264.0","727.0"
"-265.0","726.0"
"-266.0","725.0"
"-267.0","724.0"
"-268.0","723.0"
"-269.0","722.0"
"-270.0","721.0"
"-271.0","721.0"
"-272.0","721.0"
"-273.0","721.0"
"-274.0","721.0"
"-275.0","721.0"
"-276.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-277.0","720.0"
"-278.0","720.0"
"-279.0","720.0"
"-280.0","720.0"
"-281.0","720.0"
"-282.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","720.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","820.0"
"-283.0","819.0"
"-283.0","919.0"
"-283.0","918.0"
"-283.0","1018.0"
"-283.0","1017.0"
"-283.0","1016.0"
"-283.0","1015.0"
"-283.0","1014.0"
"-283.0","1114.0"
"-283.0","1113.0"
"-283.0","1213.0"
"-283.0","1212.0"
"-283.0","1211.0"
"-283.0","1210.0"
"-283.0","1209.0"
"-283.0","1208.0"
"-283.0","1207.0"
"-283.0","1207.0"
"-283.0","1206.0"
"-283.0","1205.0"
"-283.0","1205.0"
"-283.0","1204.0"
"-283.0","1203.0"
"-283.0","1202.0"
"-283.0","1201.0"
"-283.0","1200.0"
"-283.0","1199.0"
"-283.0","1299.0"
"-283.0","1299.0"
"-283.0","1299.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1298.0"
"-283.0","1297.0"
"-283.0","1296.0"
"-283.0","1295.0"
"-283.0","1294.0"
"-283.0","1293.0"
"-283.0","1292.0"
"-283.0","1291.0"
"-283.0","1290.0"
"-283.0","1289.0"
"-283.0","1288.0"
"-283.0","1287.0"
"-283.0","1286.0"
"-283.0","1285.0"
"-283.0","1284.0"
"-283.0","1283.0"
"-283.0","1282.0"
"-283.0","1281.0"
"-283.0","1280.0"
"-283.0","1279.0"
"-283.0","1278.0"
"-283.0","1277.0"
"-283.0","1276.0"
"-283.0","1275.0"
"-283.0","1274.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1273.0"
"-283.0","1272.0"
"-283.0","1271.0"
"-283.0","1270.0"
"-283.0","1269.0"
"-283.0","1268.0"
"-283.0","1267.0"
"-283.0","1266.0"
"-283.0","1265.0"
"-283.0","1264.0"
"-283.0","1263.0"
"-283.0","1262.0"
"-283.0","1261.0"
"-283.0","1260.0"
"-283.0","1259.0"
"-283.0","1258.0"
"-283.0","1257.0"
"-283.0","1256.0"
"-283.0","1255.0"
"-283.0","1254.0"
"-283.0","1253.0"
"-283.0","1252.0"
"-283.0","1251.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1250.0"
"-283.0","1249.0"
"-283.0","1249.0"
"-283.0","1249.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1248.0"
"-283.0","1247.0"
"-283.0","1246.0"
"-283.0","1245.0"
"-283.0","1244.0"
"-283.0","1243.0"
"-283.0","1242.0"
"-283.0","1241.0"
"-283.0","1341.0"
"-283.0","1441.0"
"-283.0","1440.0"
"-283.0","1439.0"
"-283.0","1438.0"
"-283.0","1437.0"
"-283.0","1537.0"
"-283.0","1536.0"
"-283.0","1535.0"
"-283.0","1635.0"
"-283.0","1634.0"
"-283.0","1633.0"
"-283.0","1632.0"
"-283.0","1631.0"
"-283.0","1630.0"
"-283.0","1629.0"
"-283.0","1628.0"
"-283.0","1627.0"
"-283.0","1626.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1625.0"
"-283.0","1624.0"
"-283.0","1623.0"
"-283.0","1622.0"
"-283.0","1621.0"
"-283.0","1620.0"
"-283.0","1619.0"
"-283.0","1618.0"
"-283.0","1617.0"
"-283.0","1616.0"
"-283.0","1615.0"
"-283.0","1614.0"
"-283.0","1613.0"
"-283.0","1612.0"
"-283.0","1611.0"
"-283.0","1610.0"
"-283.0","1609.0"
"-283.0","1608.0"
"-283.0","1607.0"
"-283.0","1606.0"
"-283.0","1605.0"
"-283.0","1604.0"
"-283.0","1603.0"
