"Reactive Agent","Reactive Agent"
"-181.0","1031.0"
"-182.0","1030.0"
"-183.0","1029.0"
"-184.0","1028.0"
"-185.0","1027.0"
"-186.0","1026.0"
"-187.0","1025.0"
"-188.0","1024.0"
"-189.0","1023.0"
"-190.0","1022.0"
"-191.0","1021.0"
"-192.0","1020.0"
"-193.0","1019.0"
"-194.0","1018.0"
"-195.0","1017.0"
"-196.0","1016.0"
"-197.0","1015.0"
"-198.0","1014.0"
"-199.0","1013.0"
"-200.0","1012.0"
"-201.0","1011.0"
"-202.0","1010.0"
"-203.0","1009.0"
"-204.0","1008.0"
"-205.0","1007.0"
"-206.0","1006.0"
"-207.0","1005.0"
"-208.0","1004.0"
"-209.0","1003.0"
"-210.0","1002.0"
"-211.0","1001.0"
"-212.0","1000.0"
"-213.0","999.0"
"-214.0","998.0"
"-215.0","997.0"
"-216.0","996.0"
"-217.0","995.0"
"-218.0","994.0"
"-219.0","993.0"
"-220.0","992.0"
"-221.0","991.0"
"-222.0","990.0"
"-223.0","989.0"
"-224.0","988.0"
"-225.0","987.0"
"-226.0","986.0"
"-227.0","985.0"
"-228.0","984.0"
"-229.0","983.0"
"-230.0","982.0"
"-231.0","981.0"
"-232.0","980.0"
"-233.0","979.0"
"-234.0","978.0"
"-235.0","977.0"
"-236.0","976.0"
"-237.0","975.0"
"-238.0","974.0"
"-239.0","973.0"
"-240.0","972.0"
"-241.0","971.0"
"-242.0","970.0"
"-243.0","969.0"
"-244.0","968.0"
"-245.0","967.0"
"-246.0","966.0"
"-247.0","965.0"
"-248.0","964.0"
"-249.0","963.0"
"-250.0","962.0"
"-251.0","961.0"
"-252.0","960.0"
"-253.0","959.0"
"-254.0","958.0"
"-255.0","957.0"
"-256.0","956.0"
"-257.0","955.0"
"-258.0","954.0"
"-259.0","953.0"
"-260.0","952.0"
"-261.0","951.0"
"-262.0","950.0"
"-263.0","949.0"
"-264.0","948.0"
"-265.0","947.0"
"-266.0","946.0"
"-267.0","945.0"
"-268.0","944.0"
"-269.0","943.0"
"-270.0","942.0"
"-271.0","941.0"
"-272.0","940.0"
"-273.0","939.0"
"-274.0","938.0"
"-275.0","937.0"
"-276.0","936.0"
"-277.0","935.0"
"-278.0","934.0"
"-279.0","933.0"
"-280.0","932.0"
"-281.0","931.0"
"-282.0","930.0"
"-283.0","929.0"
"-284.0","928.0"
"-285.0","927.0"
"-286.0","926.0"
"-287.0","925.0"
"-288.0","924.0"
"-289.0","923.0"
"-290.0","922.0"
"-291.0","921.0"
"-292.0","920.0"
"-293.0","919.0"
"-294.0","918.0"
"-295.0","917.0"
"-296.0","916.0"
"-297.0","915.0"
"-298.0","914.0"
"-299.0","913.0"
"-300.0","912.0"
"-301.0","911.0"
"-302.0","910.0"
"-303.0","909.0"
"-304.0","908.0"
"-305.0","907.0"
"-306.0","906.0"
"-307.0","905.0"
"-308.0","904.0"
"-309.0","903.0"
"-310.0","902.0"
"-311.0","901.0"
"-312.0","900.0"
"-313.0","899.0"
"-314.0","898.0"
"-315.0","897.0"
"-316.0","896.0"
"-317.0","895.0"
"-318.0","894.0"
"-319.0","893.0"
"-320.0","892.0"
"-321.0","891.0"
"-322.0","890.0"
"-323.0","889.0"
"-324.0","888.0"
"-325.0","887.0"
"-326.0","886.0"
"-327.0","885.0"
"-328.0","884.0"
"-329.0","883.0"
"-330.0","882.0"
"-331.0","881.0"
"-332.0","880.0"
"-333.0","879.0"
"-334.0","878.0"
"-335.0","877.0"
"-336.0","876.0"
"-337.0","875.0"
"-338.0","874.0"
"-339.0","873.0"
"-340.0","872.0"
"-341.0","871.0"
"-342.0","870.0"
"-343.0","869.0"
"-344.0","868.0"
"-345.0","867.0"
"-346.0","866.0"
"-347.0","865.0"
"-348.0","864.0"
"-349.0","863.0"
"-350.0","862.0"
"-351.0","861.0"
"-352.0","860.0"
"-353.0","859.0"
"-354.0","858.0"
"-355.0","857.0"
"-356.0","856.0"
"-357.0","855.0"
"-358.0","854.0"
"-359.0","853.0"
"-360.0","852.0"
"-361.0","851.0"
"-362.0","850.0"
"-363.0","849.0"
"-364.0","848.0"
"-365.0","847.0"
"-366.0","846.0"
"-367.0","845.0"
"-368.0","844.0"
"-369.0","843.0"
"-370.0","842.0"
"-371.0","841.0"
"-372.0","840.0"
"-373.0","839.0"
"-374.0","838.0"
"-375.0","837.0"
"-376.0","836.0"
"-377.0","835.0"
"-378.0","834.0"
"-379.0","833.0"
"-380.0","832.0"
"-381.0","831.0"
"-382.0","830.0"
"-383.0","930.0"
"-384.0","929.0"
"-385.0","928.0"
"-386.0","927.0"
"-387.0","926.0"
"-388.0","925.0"
"-389.0","924.0"
"-390.0","923.0"
"-391.0","922.0"
"-392.0","921.0"
"-393.0","920.0"
"-394.0","919.0"
"-395.0","918.0"
"-396.0","917.0"
"-397.0","916.0"
"-398.0","915.0"
"-399.0","914.0"
"-400.0","913.0"
"-401.0","912.0"
"-402.0","911.0"
"-403.0","910.0"
"-404.0","909.0"
"-405.0","908.0"
"-406.0","907.0"
"-407.0","906.0"
"-408.0","905.0"
"-409.0","904.0"
"-410.0","903.0"
"-411.0","902.0"
"-412.0","901.0"
"-413.0","900.0"
"-414.0","899.0"
"-415.0","898.0"
"-416.0","897.0"
"-417.0","896.0"
"-418.0","895.0"
"-419.0","894.0"
"-420.0","893.0"
"-421.0","892.0"
"-422.0","891.0"
"-423.0","890.0"
"-424.0","889.0"
"-425.0","888.0"
"-426.0","887.0"
"-427.0","886.0"
"-428.0","885.0"
"-429.0","884.0"
"-430.0","883.0"
"-431.0","882.0"
"-432.0","881.0"
"-433.0","880.0"
"-434.0","879.0"
"-435.0","878.0"
"-436.0","877.0"
"-437.0","876.0"
"-438.0","875.0"
"-439.0","874.0"
"-440.0","873.0"
"-441.0","872.0"
"-442.0","871.0"
"-443.0","870.0"
"-444.0","869.0"
"-445.0","868.0"
"-446.0","867.0"
"-447.0","866.0"
"-448.0","865.0"
"-449.0","864.0"
"-450.0","863.0"
"-451.0","862.0"
"-452.0","861.0"
"-453.0","860.0"
"-454.0","859.0"
"-455.0","858.0"
"-456.0","857.0"
"-457.0","856.0"
"-458.0","855.0"
"-459.0","854.0"
"-460.0","853.0"
"-461.0","852.0"
"-462.0","851.0"
"-463.0","850.0"
"-464.0","849.0"
"-465.0","848.0"
"-466.0","847.0"
"-467.0","846.0"
"-468.0","845.0"
"-469.0","844.0"
"-470.0","843.0"
"-471.0","842.0"
"-472.0","841.0"
"-473.0","840.0"
"-474.0","839.0"
"-475.0","838.0"
"-476.0","837.0"
"-477.0","836.0"
"-478.0","835.0"
"-479.0","834.0"
"-480.0","833.0"
"-481.0","832.0"
"-482.0","831.0"
"-483.0","830.0"
"-484.0","829.0"
"-485.0","828.0"
"-486.0","827.0"
"-487.0","826.0"
"-488.0","825.0"
"-489.0","824.0"
"-490.0","823.0"
"-491.0","822.0"
"-492.0","821.0"
"-493.0","820.0"
"-494.0","819.0"
"-495.0","818.0"
"-496.0","817.0"
"-497.0","816.0"
"-498.0","815.0"
"-499.0","814.0"
"-500.0","813.0"
"-501.0","812.0"
"-502.0","811.0"
"-503.0","810.0"
"-504.0","809.0"
"-505.0","808.0"
"-506.0","807.0"
"-507.0","806.0"
"-508.0","805.0"
"-509.0","804.0"
"-510.0","803.0"
"-511.0","802.0"
"-512.0","801.0"
"-513.0","800.0"
"-514.0","799.0"
"-515.0","798.0"
"-516.0","797.0"
"-517.0","796.0"
"-518.0","795.0"
"-519.0","794.0"
"-520.0","793.0"
"-521.0","792.0"
"-522.0","791.0"
"-523.0","790.0"
"-524.0","789.0"
"-525.0","788.0"
"-425.0","787.0"
"-426.0","786.0"
"-326.0","785.0"
"-327.0","784.0"
"-227.0","783.0"
"-228.0","782.0"
"-229.0","781.0"
"-230.0","780.0"
"-231.0","779.0"
"-232.0","778.0"
"-233.0","777.0"
"-234.0","776.0"
"-235.0","775.0"
"-236.0","774.0"
"-237.0","773.0"
"-238.0","772.0"
"-239.0","771.0"
"-240.0","770.0"
"-241.0","769.0"
"-242.0","768.0"
"-243.0","767.0"
"-244.0","766.0"
"-245.0","765.0"
"-246.0","764.0"
"-247.0","763.0"
"-248.0","762.0"
"-249.0","761.0"
"-250.0","760.0"
"-251.0","759.0"
"-252.0","758.0"
"-253.0","757.0"
"-254.0","756.0"
"-255.0","755.0"
"-256.0","754.0"
"-257.0","753.0"
"-258.0","752.0"
"-259.0","751.0"
"-260.0","750.0"
"-261.0","749.0"
"-262.0","748.0"
"-263.0","747.0"
"-264.0","746.0"
"-265.0","745.0"
"-266.0","744.0"
"-267.0","743.0"
"-268.0","742.0"
"-269.0","741.0"
"-270.0","740.0"
"-271.0","739.0"
"-272.0","738.0"
"-273.0","737.0"
"-274.0","736.0"
"-275.0","735.0"
"-276.0","734.0"
"-277.0","733.0"
"-278.0","732.0"
"-279.0","731.0"
"-280.0","730.0"
"-281.0","729.0"
"-282.0","728.0"
"-283.0","727.0"
"-284.0","726.0"
"-285.0","725.0"
"-286.0","724.0"
"-287.0","723.0"
"-288.0","722.0"
"-289.0","721.0"
"-290.0","720.0"
"-291.0","719.0"
"-292.0","718.0"
"-293.0","717.0"
"-294.0","716.0"
"-295.0","715.0"
"-296.0","714.0"
"-297.0","713.0"
"-298.0","712.0"
"-299.0","711.0"
"-300.0","710.0"
"-301.0","709.0"
"-302.0","708.0"
"-303.0","707.0"
"-304.0","706.0"
"-305.0","705.0"
"-306.0","704.0"
"-307.0","703.0"
"-308.0","702.0"
"-309.0","701.0"
"-310.0","700.0"
"-311.0","699.0"
"-312.0","698.0"
"-313.0","697.0"
"-314.0","696.0"
"-315.0","695.0"
"-316.0","694.0"
"-317.0","693.0"
"-318.0","692.0"
"-319.0","691.0"
"-320.0","690.0"
"-321.0","689.0"
"-322.0","688.0"
"-323.0","687.0"
"-324.0","686.0"
"-325.0","685.0"
"-326.0","684.0"
"-327.0","683.0"
"-328.0","682.0"
"-329.0","681.0"
"-330.0","680.0"
"-331.0","679.0"
"-332.0","678.0"
"-333.0","677.0"
"-334.0","676.0"
"-335.0","675.0"
"-336.0","674.0"
"-337.0","673.0"
"-338.0","672.0"
"-339.0","671.0"
"-340.0","670.0"
"-341.0","669.0"
"-342.0","668.0"
"-343.0","667.0"
"-344.0","666.0"
"-345.0","665.0"
"-346.0","664.0"
"-347.0","663.0"
"-348.0","662.0"
"-349.0","661.0"
"-350.0","660.0"
"-351.0","659.0"
"-352.0","658.0"
"-353.0","657.0"
"-253.0","656.0"
"-254.0","655.0"
"-255.0","654.0"
"-256.0","653.0"
"-156.0","652.0"
"-56.0","651.0"
"-57.0","650.0"
"-58.0","649.0"
"-59.0","648.0"
"-60.0","647.0"
"-61.0","646.0"
"-62.0","645.0"
"-63.0","644.0"
"-64.0","643.0"
"-65.0","642.0"
"-66.0","641.0"
"-67.0","640.0"
"-68.0","639.0"
"-69.0","638.0"
"-70.0","637.0"
"-71.0","636.0"
"-72.0","635.0"
"-73.0","634.0"
"-74.0","633.0"
"-75.0","632.0"
"-76.0","631.0"
"-77.0","630.0"
"-78.0","629.0"
"-79.0","628.0"
"-80.0","627.0"
"-81.0","626.0"
"-82.0","625.0"
"-83.0","624.0"
"-84.0","623.0"
"-85.0","622.0"
"-86.0","621.0"
"-87.0","620.0"
"-88.0","619.0"
"-89.0","618.0"
"-90.0","617.0"
"-91.0","616.0"
"-92.0","615.0"
"-93.0","614.0"
"-94.0","613.0"
"-95.0","612.0"
"-96.0","611.0"
"-97.0","610.0"
"-98.0","609.0"
"-99.0","608.0"
"-100.0","607.0"
"-101.0","606.0"
"-102.0","605.0"
"-103.0","604.0"
"-104.0","603.0"
"-105.0","602.0"
"-106.0","601.0"
"-107.0","600.0"
"-108.0","599.0"
"-109.0","598.0"
"-110.0","597.0"
"-111.0","596.0"
"-112.0","595.0"
"-113.0","594.0"
"-114.0","593.0"
"-115.0","592.0"
"-116.0","591.0"
"-117.0","590.0"
"-118.0","589.0"
"-119.0","588.0"
"-120.0","587.0"
"-121.0","586.0"
"-122.0","585.0"
"-123.0","584.0"
"-124.0","583.0"
"-125.0","582.0"
"-126.0","581.0"
"-127.0","580.0"
"-128.0","579.0"
"-129.0","578.0"
"-130.0","577.0"
"-131.0","576.0"
"-132.0","575.0"
"-133.0","574.0"
"-134.0","573.0"
"-135.0","572.0"
"-136.0","571.0"
"-137.0","570.0"
"-138.0","569.0"
"-139.0","568.0"
"-140.0","567.0"
"-141.0","566.0"
"-142.0","565.0"
"-143.0","564.0"
"-144.0","563.0"
"-145.0","562.0"
"-146.0","561.0"
"-147.0","560.0"
"-148.0","559.0"
"-149.0","558.0"
"-150.0","557.0"
"-151.0","556.0"
"-152.0","555.0"
"-153.0","554.0"
"-154.0","553.0"
"-155.0","552.0"
"-156.0","551.0"
"-157.0","550.0"
"-158.0","549.0"
"-159.0","548.0"
"-160.0","547.0"
"-161.0","546.0"
"-162.0","545.0"
"-163.0","544.0"
"-164.0","543.0"
"-165.0","542.0"
"-166.0","541.0"
"-167.0","540.0"
"-168.0","539.0"
"-169.0","538.0"
"-170.0","537.0"
"-171.0","536.0"
"-172.0","535.0"
"-173.0","534.0"
"-174.0","533.0"
"-175.0","532.0"
"-176.0","531.0"
"-177.0","530.0"
"-178.0","529.0"
"-179.0","528.0"
"-180.0","527.0"
"-181.0","526.0"
"-182.0","525.0"
"-183.0","524.0"
"-184.0","523.0"
"-185.0","522.0"
"-186.0","521.0"
"-187.0","520.0"
"-188.0","519.0"
"-189.0","518.0"
"-190.0","517.0"
"-191.0","516.0"
"-192.0","515.0"
"-193.0","514.0"
"-194.0","513.0"
"-195.0","512.0"
"-196.0","511.0"
"-197.0","510.0"
"-198.0","509.0"
"-199.0","508.0"
"-200.0","507.0"
"-201.0","506.0"
"-202.0","505.0"
"-203.0","504.0"
"-204.0","503.0"
"-205.0","502.0"
"-206.0","501.0"
"-207.0","500.0"
"-208.0","499.0"
"-209.0","498.0"
"-210.0","497.0"
"-211.0","496.0"
"-212.0","495.0"
"-213.0","494.0"
"-214.0","493.0"
"-215.0","492.0"
"-216.0","491.0"
"-217.0","490.0"
"-218.0","489.0"
"-219.0","488.0"
"-220.0","487.0"
"-221.0","486.0"
"-222.0","485.0"
"-223.0","484.0"
"-224.0","483.0"
"-225.0","482.0"
"-226.0","481.0"
"-227.0","480.0"
"-228.0","479.0"
"-229.0","478.0"
"-230.0","477.0"
"-231.0","476.0"
"-232.0","475.0"
"-233.0","474.0"
"-234.0","473.0"
"-235.0","472.0"
"-236.0","471.0"
"-237.0","470.0"
"-238.0","469.0"
"-239.0","468.0"
"-240.0","467.0"
"-241.0","466.0"
"-242.0","465.0"
"-243.0","464.0"
"-244.0","463.0"
"-245.0","462.0"
"-246.0","461.0"
"-247.0","460.0"
"-248.0","459.0"
"-249.0","458.0"
"-250.0","457.0"
"-251.0","456.0"
"-252.0","455.0"
"-253.0","454.0"
"-254.0","453.0"
"-255.0","452.0"
"-256.0","451.0"
"-257.0","450.0"
"-258.0","449.0"
"-259.0","448.0"
"-260.0","447.0"
"-261.0","446.0"
"-262.0","445.0"
"-263.0","444.0"
"-264.0","443.0"
"-265.0","442.0"
"-266.0","441.0"
"-267.0","440.0"
"-268.0","439.0"
"-269.0","438.0"
"-270.0","437.0"
"-271.0","436.0"
"-272.0","435.0"
"-273.0","434.0"
"-274.0","433.0"
"-275.0","432.0"
"-276.0","431.0"
"-277.0","430.0"
"-278.0","429.0"
"-279.0","428.0"
"-280.0","427.0"
"-281.0","426.0"
"-282.0","425.0"
"-283.0","424.0"
"-284.0","423.0"
"-285.0","422.0"
"-286.0","421.0"
"-287.0","420.0"
"-288.0","419.0"
"-289.0","418.0"
"-290.0","417.0"
"-291.0","416.0"
"-292.0","415.0"
"-293.0","414.0"
"-294.0","413.0"
"-295.0","412.0"
"-296.0","411.0"
"-297.0","410.0"
"-298.0","409.0"
"-299.0","408.0"
"-300.0","407.0"
"-301.0","406.0"
"-302.0","405.0"
"-303.0","404.0"
"-304.0","403.0"
"-305.0","402.0"
"-306.0","401.0"
"-307.0","400.0"
"-308.0","399.0"
"-309.0","398.0"
"-310.0","397.0"
"-311.0","396.0"
"-312.0","395.0"
"-313.0","394.0"
"-314.0","393.0"
"-315.0","392.0"
"-316.0","391.0"
"-317.0","390.0"
"-318.0","389.0"
"-319.0","388.0"
"-320.0","387.0"
"-321.0","386.0"
"-322.0","385.0"
"-323.0","384.0"
"-324.0","383.0"
"-325.0","382.0"
"-326.0","381.0"
"-327.0","380.0"
"-328.0","379.0"
"-329.0","378.0"
"-330.0","377.0"
"-331.0","376.0"
"-332.0","375.0"
"-333.0","374.0"
"-334.0","373.0"
"-335.0","372.0"
"-336.0","371.0"
"-337.0","370.0"
"-338.0","369.0"
"-339.0","368.0"
"-340.0","367.0"
"-341.0","366.0"
"-342.0","365.0"
"-343.0","364.0"
"-344.0","363.0"
"-345.0","362.0"
"-346.0","361.0"
"-347.0","360.0"
"-348.0","359.0"
"-349.0","358.0"
"-350.0","357.0"
"-351.0","356.0"
"-352.0","355.0"
"-353.0","354.0"
"-354.0","353.0"
"-355.0","352.0"
"-356.0","351.0"
"-357.0","350.0"
"-358.0","349.0"
"-359.0","348.0"
"-360.0","347.0"
"-361.0","346.0"
"-362.0","345.0"
"-363.0","344.0"
"-364.0","343.0"
"-365.0","342.0"
"-366.0","341.0"
"-367.0","340.0"
"-368.0","339.0"
"-369.0","338.0"
"-370.0","337.0"
"-371.0","336.0"
"-372.0","335.0"
"-373.0","334.0"
"-374.0","333.0"
"-375.0","332.0"
"-376.0","331.0"
"-377.0","330.0"
"-378.0","329.0"
"-379.0","328.0"
"-380.0","327.0"
"-381.0","326.0"
"-382.0","325.0"
"-383.0","324.0"
"-384.0","323.0"
